sample_idx,text,speaker,gender,age,expert_accuracy,expert_fluency,expert_completeness,expert_prosodic,azure_accuracy,azure_fluency,azure_completeness,azure_prosodic,diff_accuracy,diff_fluency,diff_completeness,diff_prosodic,assessment_time,recognized_text
1872,THESE WERE ALL LITTLE GIRLS,5432,f,11,5,7,10.0,8,7.7,8.0,8.0,8.0,2.7,1.0,2.0,0.0,2.8711960315704346,These were were all little girls.
1873,MONTHS AND MONTHS PASSED AWAY WITHOUT ANY CHANGE,5432,f,11,8,8,10.0,8,8.4,9.8,7.5,9.8,0.40000000000000036,1.8000000000000007,2.5,1.8000000000000007,3.3343398571014404,Months and months passed away without any change.
1874,WON'T YOU STAY AND HAVE SUPPER WITH ME,5432,f,11,8,8,10.0,8,9.200000000000001,10.0,10.0,10.0,1.200000000000001,2.0,0.0,2.0,2.958691120147705,Won't you stay and have supper with me?
1875,THEN HE WOULD BEGIN TO WORRY ABOUT HIS FUTURE,5432,f,11,5,7,10.0,7,7.9,8.2,8.9,8.2,2.9000000000000004,1.1999999999999993,1.0999999999999996,1.1999999999999993,3.369220018386841,Then he would begin to worry his about his future.
1876,THERE HE KNOCKED AND ASKED FOR A PIECE OF BREAD,5432,f,11,7,7,10.0,7,9.6,8.299999999999999,10.0,8.299999999999999,2.5999999999999996,1.299999999999999,0.0,1.299999999999999,3.5103707313537598,There he knocked and asked asked for a piece of bread.
1877,AH I DON'T LIKE THAT OTHER WORLD,5432,f,11,7,8,10.0,8,9.6,8.299999999999999,10.0,8.299999999999999,2.5999999999999996,0.29999999999999893,0.0,0.29999999999999893,3.020280599594116,"Ah, I don't like that other world."
1878,I AM VERY SORRY FOR ASKING YOU,5432,f,11,8,8,10.0,8,9.7,10.0,10.0,10.0,1.6999999999999993,2.0,0.0,2.0,3.3029444217681885,I am very sorry for asking you.
1879,THEY HAD LEFT THE PALACE TOGETHER THAT EVENING,5432,f,11,7,8,10.0,8,8.6,9.9,8.8,9.9,1.5999999999999996,1.9000000000000004,1.1999999999999993,1.9000000000000004,3.406085968017578,They had left the palace together that evening.
1880,HE WOULD GIVE JACK A DRINK,5547,m,11,8,7,10.0,6,7.3,5.8999999999999995,8.299999999999999,5.8999999999999995,0.7000000000000002,1.1000000000000005,1.700000000000001,0.10000000000000053,3.0732107162475586,He would Jack a would Jack a a drink.
1881,PAY ME SOME TIME,5547,m,11,8,8,10.0,8,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,2.0,2.7520296573638916,Pay me some time.
1882,IN THE OTHER COUNTRY COULD IT BE DONE AT ALL,5547,m,11,7,5,10.0,5,6.3,5.699999999999999,6.0,5.699999999999999,0.7000000000000002,0.6999999999999993,4.0,0.6999999999999993,4.480459451675415,"In the other country, could the IT be done at all?"
1883,BUT IT'S ONLY OUTSIDE HE'S OLD,5547,m,11,8,5,10.0,5,7.800000000000001,6.5,8.299999999999999,6.5,0.1999999999999993,1.5,1.700000000000001,1.5,3.866652727127075,But it's only outside. He's old.
1884,OF COURSE YOU MUST GO AS YOU PLEASE,5547,m,11,9,7,10.0,6,9.3,9.6,10.0,9.6,0.3000000000000007,2.5999999999999996,0.0,3.5999999999999996,3.3244965076446533,"Of course, you must go as you please."
1885,TAKE HERE AND NO SMALL PART SHOULD BE THEIR,5547,m,11,8,6,10.0,6,8.299999999999999,9.9,7.800000000000001,9.9,0.29999999999999893,3.9000000000000004,2.1999999999999993,3.9000000000000004,3.4808509349823,Take here and no small part should be their.
1886,HE WOMAN FOLLOW HIM UP THE SERE,5547,m,11,8,6,10.0,5,5.699999999999999,5.8999999999999995,7.1,5.8999999999999995,2.3000000000000007,0.10000000000000053,2.9000000000000004,0.8999999999999995,3.7112083435058594,He woman follow him sere sere.
1887,IT WAS BETTER TO GET IT OFF,5547,m,11,8,6,10.0,5,8.4,5.2,10.0,5.2,0.40000000000000036,0.7999999999999998,0.0,0.20000000000000018,4.051254510879517,It to was better to get it off.
1888,I ASKED AS WE AS WE LEFT THE OFFICE,5547,m,11,7,6,10.0,5,5.0,5.4,2.2,5.4,2.0,0.5999999999999996,7.8,0.40000000000000036,4.204444885253906,I asked the we as we left the the office.
1889,I KNOW NOTHING OF PARTIES,5547,m,11,8,7,10.0,6,6.6000000000000005,9.9,6.0,9.9,1.3999999999999995,2.9000000000000004,4.0,3.9000000000000004,3.1285400390625,I know nothing of parties.
1890,BUT I COULD NOT KEEP QUIET,5547,m,11,7,5,10.0,5,6.800000000000001,3.3000000000000003,8.299999999999999,3.3000000000000003,0.1999999999999993,1.6999999999999997,1.700000000000001,1.6999999999999997,3.764301061630249,"But I could not keep, could not."
1891,SHALL I SHOW YOU WHERE THE PEACH IS,5547,m,11,7,5,10.0,5,7.3,8.0,7.5,8.0,0.2999999999999998,3.0,2.5,3.0,3.91068959236145,Shall I show you where the Peach is?
1892,I MUST SEEN WHAT I HAVE TO SAY,5547,m,11,8,7,10.0,6,8.8,8.8,10.0,8.8,0.8000000000000007,1.8000000000000007,0.0,2.8000000000000007,3.334231376647949,I must seen what I have to say.
1893,IT WAS SOME ONE ELSE,5547,m,11,7,8,10.0,7,7.7,10.0,8.0,10.0,0.7000000000000002,2.0,2.0,3.0,2.9482529163360596,It was some one else.
1894,WE WALKED FOR AN HOUR,5547,m,11,8,8,10.0,8,7.4,9.8,6.0,9.8,0.5999999999999996,1.8000000000000007,4.0,1.8000000000000007,2.986018180847168,We walked for an hour.
1895,I I SAW HIM MORE THAN ANGRY NOW,5547,m,11,7,6,10.0,6,6.0,4.9,6.2,4.9,1.0,1.0999999999999996,3.8,1.0999999999999996,3.7451019287109375,"I I saw him more, more angry now."
1896,I'M NOT SO BAD AS ALL THAT,5547,m,11,8,5,10.0,5,7.9,4.1,10.0,4.1,0.09999999999999964,0.9000000000000004,0.0,0.9000000000000004,4.453424692153931,I'm all not so bad as all that.
1897,SHE HAS A LITTLE MONEY,5547,m,11,8,6,10.0,6,6.4,8.2,6.0,8.2,1.5999999999999996,2.1999999999999993,4.0,2.1999999999999993,3.1681747436523438,She has a little money.
1898,DOES HE TREAT YOU WHERE,5547,m,11,7,5,10.0,5,8.0,7.4,10.0,7.4,1.0,2.4000000000000004,0.0,2.4000000000000004,3.249239683151245,Does he treat you where?
1899,WHAT ABOUT THE FUTURE,5547,m,11,8,8,10.0,7,9.1,10.0,10.0,10.0,1.0999999999999996,2.0,0.0,3.0,2.9165098667144775,What about the future?
1900,I THINK YOU DID NOT LIKE HIS PARENTS,6067,f,12,9,9,10.0,8,9.8,10.0,10.0,10.0,0.8000000000000007,1.0,0.0,2.0,2.865722417831421,I think you did not like his parents.
1901,IT WAS SUCH AS A WONDERFUL DAY FOR ME,6067,f,12,8,8,10.0,7,9.8,9.9,10.0,9.9,1.8000000000000007,1.9000000000000004,0.0,2.9000000000000004,3.137601613998413,It was such as a wonderful day for me.
1902,OLD MEN LIKE MYSELF YOU CARE NOTHING ABOUT,6067,f,12,9,9,10.0,8,9.0,10.0,8.8,10.0,0.0,1.0,1.1999999999999993,2.0,3.2406997680664062,Old men like myself you care nothing about.
1903,I AM QUITE SURE I DID NOT,6067,f,12,8,8,10.0,8,9.3,9.1,10.0,9.1,1.3000000000000007,1.0999999999999996,0.0,1.0999999999999996,2.9670894145965576,I am am quite sure I did not.
1904,ONLY LAST WEEK I WAS ASKED TO COME HERE,6067,f,12,9,8,10.0,8,9.6,9.6,10.0,9.6,0.5999999999999996,1.5999999999999996,0.0,1.5999999999999996,3.2695963382720947,Only last to week I was asked to come here.
1905,SHE HAD OWNED IT AT LAST,6067,f,12,8,8,10.0,8,9.6,9.9,10.0,9.9,1.5999999999999996,1.9000000000000004,0.0,1.9000000000000004,2.8582725524902344,She had owned it at last.
1906,WHAT WILL HAPPENED NEXT I WONDER,6067,f,12,8,9,10.0,8,9.3,9.9,10.0,9.9,1.3000000000000007,0.9000000000000004,0.0,1.9000000000000004,3.0924415588378906,What will happened next I wonder?
1907,IS SHE YOUNG AND PRETTY,6067,f,12,8,9,10.0,9,9.1,10.0,10.0,10.0,1.0999999999999996,1.0,0.0,1.0,2.8284895420074463,Is she young and pretty?
1908,YOU HAVE HAD IF OF OUR QUIET LIFE A READY,6067,f,12,7,8,10.0,8,8.9,9.8,10.0,9.8,1.9000000000000004,1.8000000000000007,0.0,1.8000000000000007,3.313678503036499,"You have had if of our quiet life, a ready."
1909,I WAS ANGRY WHEN I WROTE THEM,6067,f,12,8,8,10.0,8,9.200000000000001,9.9,10.0,9.9,1.200000000000001,1.9000000000000004,0.0,1.9000000000000004,3.022730827331543,I was angry when I wrote them.
1910,I WONDER WHERE THE POOR LADY LEFT IT,6067,f,12,8,8,10.0,8,9.5,10.0,10.0,10.0,1.5,2.0,0.0,2.0,3.0221972465515137,I wonder where the poor lady left it.
1911,BUT WONDER OF WONDERS,6067,f,12,8,9,10.0,8,9.6,10.0,10.0,10.0,1.5999999999999996,1.0,0.0,2.0,2.7850284576416016,But wonder of wonders.
1912,HE LOOKED VERY HIGH OVER HER HEAD,6067,f,12,8,8,10.0,8,9.3,10.0,10.0,10.0,1.3000000000000007,2.0,0.0,2.0,2.9955687522888184,He looked very high over her head.
1913,AND HOW ABOUT YOUR DAD LAST NIGHT,6067,f,12,8,9,10.0,8,9.0,9.200000000000001,10.0,9.200000000000001,1.0,0.20000000000000107,0.0,1.200000000000001,3.06166934967041,And how about your dad last night?
1914,BUT AS SUCH SHE WOULD NOT BE AFRAID OF HIM,6067,f,12,8,8,10.0,8,9.9,9.9,10.0,9.9,1.9000000000000004,1.9000000000000004,0.0,1.9000000000000004,3.244516611099243,"But as such, she would not be afraid of him."
1915,THE COWS NEVER GAVE SO MUCH MILK AS THAT NIGHT,6067,f,12,8,8,10.0,8,9.7,9.9,10.0,9.9,1.6999999999999993,1.9000000000000004,0.0,1.9000000000000004,3.223005533218384,The cows never gave so much milk as that night.
1916,I KNOCKED AT THE DOOR AND ENTERED,6067,f,12,8,8,10.0,8,9.5,9.7,10.0,9.7,1.5,1.6999999999999993,0.0,1.6999999999999993,3.077866792678833,I knocked at the door and entered.
1917,BUT HE DID NOT MIND IT,6067,f,12,8,8,10.0,8,8.2,7.6,8.299999999999999,7.6,0.1999999999999993,0.40000000000000036,1.700000000000001,0.40000000000000036,2.7582781314849854,But he did not. Not it.
1918,AND THESE MEN WOULD LET HER GO AGAIN,6067,f,12,8,8,10.0,8,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,2.0,0.0,2.0,3.1138532161712646,And these men would let her go again.
1919,DID HE LOVE HER,6067,f,12,9,9,10.0,9,9.8,10.0,10.0,10.0,0.8000000000000007,1.0,0.0,1.0,2.84257435798645,Did he love her?
1920,TO BE SURE YOU DID,6099,m,12,9,9,10.0,9,9.6,10.0,10.0,10.0,0.5999999999999996,1.0,0.0,1.0,2.6469552516937256,To be sure you did.
1921,THIS IS WHAT ALL MEN DO,6099,m,12,8,8,10.0,7,9.399999999999999,9.8,10.0,9.8,1.3999999999999986,1.8000000000000007,0.0,2.8000000000000007,3.1181254386901855,This is what all men do.
1922,SHE SAID SHE WOULD SEE HER,6099,m,12,8,9,10.0,9,9.0,9.9,10.0,9.9,1.0,0.9000000000000004,0.0,0.9000000000000004,2.994765281677246,She said she would see her.
1923,IN THE EVENING I WENT AGAIN WHEN I SAW HIM,6099,m,12,8,8,10.0,7,9.1,9.5,9.0,9.5,1.0999999999999996,1.5,1.0,2.5,3.37276291847229,In the evening I went again when I saw him.
1924,BUT I FOUND HER OUT AT LAST,6099,m,12,8,8,10.0,8,9.7,9.8,10.0,9.8,1.6999999999999993,1.8000000000000007,0.0,1.8000000000000007,2.993833303451538,But I found her out at last.
1925,LOVE HIM HE DID NO AND COULD NOT,6099,m,12,8,7,10.0,7,8.2,7.199999999999999,8.8,7.199999999999999,0.1999999999999993,0.1999999999999993,1.1999999999999993,0.1999999999999993,3.2367258071899414,Love him. He did not and could not.
1926,BUT THE TWO DID NO FIT,6099,m,12,8,8,10.0,7,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,2.0,0.0,3.0,2.718310594558716,But the two did no fit.
1927,NO USE STANDING HER,6099,m,12,8,8,10.0,7,9.7,9.9,10.0,9.9,1.6999999999999993,1.9000000000000004,0.0,2.9000000000000004,2.786831855773926,No use standing her.
1928,THESE THINGS AND MANY OTHERS INTERESTED HER,6099,m,12,7,7,10.0,6,6.7,7.9,7.1,7.9,0.2999999999999998,0.9000000000000004,2.9000000000000004,1.9000000000000004,3.3770949840545654,These things and many others interested her.
1929,THE LOVERS WERE ALL AROUND ABOUT IT,6099,m,12,8,8,10.0,7,9.200000000000001,9.7,10.0,9.7,1.200000000000001,1.6999999999999993,0.0,2.6999999999999993,3.018965482711792,The lovers were all around about it.
1930,I WONDER WHAT I SHOULD HAVE DONE,6099,m,12,9,8,10.0,8,9.6,9.399999999999999,10.0,9.399999999999999,0.5999999999999996,1.3999999999999986,0.0,1.3999999999999986,2.9166998863220215,I wonder what I should have done.
1931,WE WENT OUT TO SEE HIM,6099,m,12,8,9,10.0,7,9.399999999999999,9.9,10.0,9.9,1.3999999999999986,0.9000000000000004,0.0,2.9000000000000004,2.823854446411133,We went out to see him.
1932,YOU KNOW WHAT THAT WILL MEAN,6099,m,12,8,7,10.0,7,9.6,9.6,10.0,9.6,1.5999999999999996,2.5999999999999996,0.0,2.5999999999999996,3.096989393234253,You know what that will mean?
1933,BELL AS THEIR TRUE MAN OF THEIR TIME,6099,m,12,8,8,10.0,7,8.5,9.1,8.8,9.1,0.5,1.0999999999999996,1.1999999999999993,2.0999999999999996,3.3672661781311035,Bell as their true man of their time.
1934,WHY THEY HAVE LOST THEIR HANDS,6099,m,12,8,7,10.0,7,8.9,8.8,10.0,8.8,0.9000000000000004,1.8000000000000007,0.0,1.8000000000000007,3.1287105083465576,Why they have lost their hands.
1935,SHE WAS MORE THAN HIS MUCH,6099,m,12,8,8,10.0,8,9.200000000000001,10.0,10.0,10.0,1.200000000000001,2.0,0.0,2.0,2.874343156814575,She was more than his much.
1936,BUT THERE IS NO CRY OF HELPING,6099,m,12,8,8,10.0,8,9.7,9.1,10.0,9.1,1.6999999999999993,1.0999999999999996,0.0,1.0999999999999996,3.0912506580352783,But there is no cry of helping.
1937,AND HE HELD ALL THE HAND,6099,m,12,8,6,10.0,6,8.6,6.800000000000001,10.0,6.800000000000001,0.5999999999999996,0.8000000000000007,0.0,0.8000000000000007,3.4481241703033447,And he held all the hand.
1938,BUT IN THE NAME OF WONDER WHY,6099,m,12,8,8,10.0,8,9.3,9.9,10.0,9.9,1.3000000000000007,1.9000000000000004,0.0,1.9000000000000004,2.9409775733947754,But in the name of wonder why?
1939,THE MAN TOLD WILLING FOR HIS OTHERS,6099,m,12,7,7,10.0,7,8.6,8.8,8.6,8.8,1.5999999999999996,1.8000000000000007,1.4000000000000004,1.8000000000000007,3.170003652572632,The man told the willing for his others.
1940,THAT IS WHAT MR WRIGHT ASKS,6902,m,12,6,7,10.0,6,6.3,6.800000000000001,6.7,6.800000000000001,0.2999999999999998,0.1999999999999993,3.3,0.8000000000000007,3.377716541290283,That is what Mr. Wright asks.
1941,AFTER ALL WHAT DID IT MATTER,6902,m,12,6,6,10.0,6,7.199999999999999,6.8999999999999995,6.7,6.8999999999999995,1.1999999999999993,0.8999999999999995,3.3,0.8999999999999995,3.4183175563812256,"After all, what did after it matter Matter."
1942,WHAT DID I KNOW OF LIFE THEN,6902,m,12,3,6,10.0,6,6.1,6.2,7.1,6.2,3.0999999999999996,0.20000000000000018,2.9000000000000004,0.20000000000000018,3.2886228561401367,What did I know? Life?
1943,DID HE LEAVE THEM HERE,6902,m,12,8,7,10.0,6,9.200000000000001,10.0,10.0,10.0,1.200000000000001,3.0,0.0,4.0,3.2497239112854004,Did he leave them here?
1944,SAY SHALL IT BE HERE OR WHERE THEY ARE STANDING,6902,m,12,7,7,10.0,6,9.200000000000001,9.5,10.0,9.5,2.200000000000001,2.5,0.0,3.5,3.908026695251465,"Say, shall it be here or where they are standing?"
1945,BUT THEY CAN'T LAST,6902,m,12,7,7,10.0,7,6.800000000000001,7.3,7.5,7.3,0.1999999999999993,0.2999999999999998,2.5,0.2999999999999998,2.9778542518615723,But they can't last.
1946,THEY DID NOT SEE THEM ANY MORE,6902,m,12,3,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.011283874511719,.
1947,SO I WENT AWAY AND SAID NOTHING,6902,m,12,4,2,7.1,2,6.1,7.9,7.1,7.9,2.0999999999999996,5.9,0.0,5.9,3.387012243270874,So I so so away and nothing.
1948,SHE MUST BE MADE TO STAY,6902,m,12,3,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.801105260848999,.
1949,I CALLED THIS ONE IN AND GAVE HIM HIS SUPPER,6902,m,12,4,5,9.0,5,5.6000000000000005,4.6000000000000005,5.0,4.6000000000000005,1.6000000000000005,0.39999999999999947,4.0,0.39999999999999947,4.04402756690979,I called and and one in and gave him his supper.
1950,PUSHING THE DOOR OPEN I ENTERED,6902,m,12,5,5,10.0,5,6.6000000000000005,5.2,5.0,5.2,1.6000000000000005,0.20000000000000018,5.0,0.20000000000000018,3.727078437805176,"The pushing the door open, I entered."
1951,NO WONDER EVERY ONE HAS STOPPED TO LOOK,6902,m,12,7,6,10.0,6,8.299999999999999,8.8,8.8,8.8,1.299999999999999,2.8000000000000007,1.1999999999999993,2.8000000000000007,3.664153814315796,No wonder every one has wonder to look.
1952,AT ALL EVENTS I WANT TO TRY,6902,m,12,6,6,10.0,5,7.7,6.4,8.6,6.4,1.7000000000000002,0.40000000000000036,1.4000000000000004,1.4000000000000004,3.5433125495910645,All at all events I want to try.
1953,AS HE WENT HE CALLED OUT FOR HELP,6902,m,12,7,6,10.0,6,8.0,7.0,8.8,7.0,1.0,1.0,1.1999999999999993,1.0,3.675591230392456,"As he went, he called out out for for help."
1954,DID I PLEASE YOU,6902,m,12,8,8,10.0,7,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,2.0,0.0,3.0,3.161391019821167,Did I please you?
1955,THESE MEN DO NOT RETURN,6902,m,12,7,8,10.0,7,9.3,10.0,10.0,10.0,2.3000000000000007,2.0,0.0,3.0,3.226364850997925,These men do not return.
1956,BUT ANOTHER GOT THE PLACE,6902,m,12,6,7,10.0,6,7.3,8.0,6.0,8.0,1.2999999999999998,1.0,4.0,2.0,3.488196611404419,But the another got the place.
1957,SHE DID NOT CRY AT ALL,6902,m,12,3,6,10.0,6,7.199999999999999,8.0,6.7,8.0,4.199999999999999,2.0,3.3,2.0,3.035994529724121,She did not cry all at all.
1958,THE CHILDREN STOOD BACK,6902,m,12,4,7,10.0,7,7.9,8.2,7.5,8.2,3.9000000000000004,1.1999999999999993,2.5,1.1999999999999993,3.4267773628234863,The children stood back.
1959,AND WHAT DID THEY SEE,6902,m,12,8,8,10.0,6,7.3,7.4,8.0,7.4,0.7000000000000002,0.5999999999999996,2.0,1.4000000000000004,3.4798896312713623,And what did did they see?
1960,WHAT WOULD SHE DO UNDER THIS BE,8063,f,13,8,8,10.0,8,9.399999999999999,9.8,10.0,9.8,1.3999999999999986,1.8000000000000007,0.0,1.8000000000000007,2.899855613708496,What would she do under this be?
1961,THEIR FACES WERE SET HARD,8063,f,13,8,8,10.0,8,8.9,9.9,10.0,9.9,0.9000000000000004,1.9000000000000004,0.0,1.9000000000000004,2.7779507637023926,Their faces were set hard.
1962,DO YOU BELIEVE WE SHALL,8063,f,13,9,9,10.0,8,9.399999999999999,9.9,10.0,9.9,0.3999999999999986,0.9000000000000004,0.0,1.9000000000000004,2.686420202255249,Do you believe we shall?
1963,LAUGH AS MUCH AS YOU LIKE,8063,f,13,9,9,10.0,8,9.9,9.8,10.0,9.8,0.9000000000000004,0.8000000000000007,0.0,1.8000000000000007,2.7314412593841553,Laugh as much as you like.
1964,SOME SEEMED TO STAY HIS HAND,8063,f,13,9,9,10.0,9,9.399999999999999,10.0,10.0,10.0,0.3999999999999986,1.0,0.0,1.0,2.8815460205078125,Some seemed to stay his hand.
1965,THE THING WAS TOO MUCH FOR ME,8063,f,13,9,9,10.0,9,9.8,9.9,10.0,9.9,0.8000000000000007,0.9000000000000004,0.0,0.9000000000000004,2.904496431350708,The thing was too much for me.
1966,I HAD NEVER DREAMED OF SUCH A FRIEND AS YOU,8063,f,13,9,9,10.0,9,9.5,9.9,10.0,9.9,0.5,0.9000000000000004,0.0,0.9000000000000004,3.3418757915496826,I had never dreamed of such a friend as you.
1967,WHY DO YOU HOLD SUCH LANGUAGE,8063,f,13,9,9,10.0,9,9.6,9.9,10.0,9.9,0.5999999999999996,0.9000000000000004,0.0,0.9000000000000004,2.8272459506988525,Why do you hold such language?
1968,IF SHE LOVES ME HE WILL READ MY WISHES,8063,f,13,9,9,10.0,9,9.7,9.9,10.0,9.9,0.6999999999999993,0.9000000000000004,0.0,0.9000000000000004,3.042738199234009,"If she loves me, he will read my wishes."
1969,AND ALL UP AND DOWN THE ROADS EVERYBODY LIKES ME,8063,f,13,8,9,10.0,8,9.6,9.6,10.0,9.6,1.5999999999999996,0.5999999999999996,0.0,1.5999999999999996,3.483828067779541,"And all up and down the roads, everybody likes me."
1970,NOW WILL YOU PLEASE SIT QUIRT STILL,8063,f,13,9,9,10.0,9,8.9,9.8,8.6,9.8,0.09999999999999964,0.8000000000000007,1.4000000000000004,0.8000000000000007,3.0563642978668213,Now will you please sit quirt still?
1971,SHE IS TALKING IN HER SLEEP,8063,f,13,9,9,10.0,8,9.200000000000001,9.9,10.0,9.9,0.20000000000000107,0.9000000000000004,0.0,1.9000000000000004,3.0376672744750977,She is talking in her sleep.
1972,THE SECOND WAS A YEAR LATER,8063,f,13,9,9,10.0,8,9.5,9.8,10.0,9.8,0.5,0.8000000000000007,0.0,1.8000000000000007,3.1451451778411865,The second was a year later.
1973,COME I WILL BE ANSWERED,8063,f,13,9,9,10.0,8,9.8,9.9,10.0,9.9,0.8000000000000007,0.9000000000000004,0.0,1.9000000000000004,2.8155055046081543,"Come, I will be answered."
1974,STILL YOU MUST HAVE IT YOUR OWN WAY,8063,f,13,9,8,10.0,8,9.6,9.8,10.0,9.8,0.5999999999999996,1.8000000000000007,0.0,1.8000000000000007,3.0984535217285156,"Still, you must have it your own way."
1975,I KNOW TOO MUCH ABOUT YOUR AGE,8063,f,13,9,8,10.0,8,9.8,9.8,10.0,9.8,0.8000000000000007,1.8000000000000007,0.0,1.8000000000000007,2.911069393157959,I know too much about your age.
1976,HIS OLD SISTER COULD NOT BELIEVE IT,8063,f,13,9,9,10.0,8,9.3,9.8,10.0,9.8,0.3000000000000007,0.8000000000000007,0.0,1.8000000000000007,3.026362895965576,His old sister could not believe it.
1977,DO YOU PROMISE TO DO THIS,8063,f,13,8,9,10.0,9,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,1.0,0.0,1.0,2.7649786472320557,Do you promise to do this?
1978,OUR TEMPLE STAIRS ARE RATHER DARK,8063,f,13,8,9,10.0,8,9.200000000000001,9.9,10.0,9.9,1.200000000000001,0.9000000000000004,0.0,1.9000000000000004,3.134850025177002,Our temple stairs are rather dark.
1979,FAR BETTER NOW WERE THERE IS STILL TIME,8063,f,13,8,8,10.0,8,8.8,9.9,8.8,9.9,0.8000000000000007,1.9000000000000004,1.1999999999999993,1.9000000000000004,3.10219144821167,Far better now were there is still time.
1980,I COULDN'T THINK OF SUCH A THING,8068,f,14,8,8,10.0,8,9.6,9.1,10.0,9.1,1.5999999999999996,1.0999999999999996,0.0,1.0999999999999996,3.1422770023345947,I couldn't think of such a thing.
1981,I'M READY FOR THE MARCH,8068,f,14,9,9,10.0,9,9.200000000000001,10.0,10.0,10.0,0.20000000000000107,1.0,0.0,1.0,2.8643932342529297,I'm ready for the March.
1982,SO SHE HE WANTED IT EXPLAINED TO HIM,8068,f,14,7,7,10.0,7,8.6,9.0,8.8,9.0,1.5999999999999996,2.0,1.1999999999999993,2.0,3.159053325653076,"So she he wanted it, explained it to him."
1983,THAT EVENING SHE SHOWED HER LETTER TO HER FATHER,8068,f,14,9,8,10.0,7,9.7,10.0,10.0,10.0,0.6999999999999993,2.0,0.0,3.0,3.4121742248535156,"That evening, she showed her letter to her father."
1984,NOT FOR ANYTHING IN THE WORLD,8068,f,14,9,9,10.0,9,9.9,10.0,10.0,10.0,0.9000000000000004,1.0,0.0,1.0,2.8451051712036133,Not for anything in the world.
1985,YOU HAVE SAVED MY LIFE THIS DAY,8068,f,14,9,9,10.0,9,9.6,10.0,10.0,10.0,0.5999999999999996,1.0,0.0,1.0,2.947117567062378,You have saved my life this day.
1986,GO DOWN AND FACE THEM LIKE A MAN,8068,f,14,9,8,10.0,8,9.7,10.0,10.0,10.0,0.6999999999999993,2.0,0.0,2.0,2.925434112548828,Go down and face them like a man.
1987,THAT WOULD BE SAME THING SEEMING TO KNOW TOO MUCH,8068,f,14,9,8,10.0,7,9.6,9.9,10.0,9.9,0.5999999999999996,1.9000000000000004,0.0,2.9000000000000004,3.4103095531463623,That would be same thing seeming to know too much.
1988,I ONLY WANTED YOU TO BEAT,8068,f,14,8,8,10.0,7,9.6,10.0,10.0,10.0,1.5999999999999996,2.0,0.0,3.0,3.0047807693481445,I only wanted you to beat.
1989,IT SEEMS TO STAND OUT,8068,f,14,8,8,10.0,8,7.4,10.0,8.0,10.0,0.5999999999999996,2.0,2.0,2.0,2.796548366546631,It seems to stand out.
1990,I SHALL YET PUT MY FINGER ON THIS MAN,8068,f,14,9,9,10.0,9,9.6,10.0,10.0,10.0,0.5999999999999996,1.0,0.0,1.0,3.050877809524536,I shall yet put my finger on this man.
1991,COME DEAR PUT ON YOUR HAT,8068,f,14,8,8,10.0,8,9.5,10.0,10.0,10.0,1.5,2.0,0.0,2.0,2.7122690677642822,"Come, dear, put on your hat."
1992,WHY CANNOT SHE LIKE AN HONEST MAN WHO LIKES HER,8068,f,14,8,8,10.0,8,9.7,9.9,10.0,9.9,1.6999999999999993,1.9000000000000004,0.0,1.9000000000000004,3.559779167175293,Why cannot she like an honest man who likes her?
1993,AND OF COURSE EVERYBODY THINKS THE SAME,8068,f,14,8,8,10.0,8,9.399999999999999,9.9,10.0,9.9,1.3999999999999986,1.9000000000000004,0.0,1.9000000000000004,3.1441218852996826,"And of course, everybody thinks the same."
1994,YOU WOULD PUT YOURSELF BETWEEN ME AND SONG,8068,f,14,9,8,10.0,8,9.6,9.8,10.0,9.8,0.5999999999999996,1.8000000000000007,0.0,1.8000000000000007,3.085862874984741,You would put yourself between me and song.
1995,IT SEEMS SUCH A VERY LONG TIME,8068,f,14,8,8,10.0,8,9.399999999999999,10.0,10.0,10.0,1.3999999999999986,2.0,0.0,2.0,3.0091872215270996,It seems such a very long time.
1996,THEY LOOK AT ONE ANOTHER FOR A MOMENT,8068,f,14,9,9,10.0,8,9.5,9.9,10.0,9.9,0.5,0.9000000000000004,0.0,1.9000000000000004,2.953956127166748,They look at one another for a moment.
1997,BECAUSE HIS SON WAS GOING TO BE KILLED,8068,f,14,8,9,10.0,8,9.399999999999999,10.0,8.8,10.0,1.3999999999999986,1.0,1.1999999999999993,2.0,2.9851696491241455,Because his son was going to be killed.
1998,WELL I WILL RING FOR HIM,8068,f,14,9,9,10.0,8,9.8,10.0,10.0,10.0,0.8000000000000007,1.0,0.0,2.0,2.8534975051879883,"Well, I will ring for him."
1999,THEY ARE A LAZY SIT,8068,f,14,8,8,10.0,8,9.200000000000001,9.9,10.0,9.9,1.200000000000001,1.9000000000000004,0.0,1.9000000000000004,3.0098297595977783,They are a lazy sit.
2000,BE QUIET FOR A MOMENT,8153,f,14,8,9,10.0,9,8.6,10.0,10.0,10.0,0.5999999999999996,1.0,0.0,1.0,2.6864500045776367,Be quiet for a moment.
